stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
206123,206123,"Milsons Point Station, Alfred St Sth",-33.84625557,151.21145314,,206110,0,Level 0,
206141,206141,"Milsons Point Station, Platform 1",-33.84575658,151.21181734,,206110,1,Level 2,1
206142,206142,"Milsons Point Station, Platform 2",-33.84578651,151.21173243,,206110,1,Level 2,2
2065131,2065131,"St Leonards Station, Pacific Hwy (NightRide)",-33.82321786,151.19454965,,206520,1,Level 0,
2065135,2065135,"St Leonards Station, Pacific Hwy, Stand B",-33.82353213,151.19431673,,206520,0,Level 0,
2065148,2065148,"St Leonards Station, Pacific Hwy, Stand D",-33.82338545,151.19518397,,206520,1,Level 0,
206515,206515,"Crows Nest Station, Pacific Hwy",-33.82583802,151.19909319,,206516,0,Level 0,
2065151,2065151,"St Leonards Station, Herbert St, Stand E",-33.82194388,151.19333227,,206520,1,Level 0,
2065152,2065152,"St Leonards Station, Platform 2",-33.82204191,151.19415749,,206520,1,Level 0,2
2065153,2065153,"St Leonards Station, Platform 3",-33.82205457,151.19405016,,206520,1,Level 0,3
206516,,Crows Nest Station,-33.82562030,151.19913651,1,,0,,
206516_CNC1,,Concourse N,-33.82570162,151.19912970,3,206516,,Level -1,
206516_CNC2,,Concourse S,-33.82572988,151.19935779,3,206516,,Level -1,
206516_DP1,,ESC Pacific Hwy,-33.82541398,151.19884572,3,206516,,Level 0,
206516_DP2,,LFT Pacific Hwy,-33.82552908,151.19890534,3,206516,,Level 0,
206516_DP3,,LFT/ESC To Pac Hwy,-33.82564949,151.19907317,3,206516,,Level -1,
206516_DP4,,LFT/ESC N To P1/2,-33.82566381,151.19918182,3,206516,,Level -1,
206516_DP5,,LFT/ESC S To P1/2,-33.82577743,151.19928455,3,206516,,Level -1,
206516_DP6,,LFT/ESC To Clarke St,-33.82570106,151.19941035,3,206516,,Level -1,
206516_DP7,,LFT Clarke St,-33.82557751,151.19959862,3,206516,,Level 0,
206516_DP8,,ESC Clarke St,-33.82550481,151.19961665,3,206516,,Level 0,
206516_ENT1,,ENT Pacific Hwy,-33.82541729,151.19874873,2,206516,1,Level 0,
206516_ENT2,,ENT Clarke St,-33.82550187,151.19970287,2,206516,1,Level 0,
2065163,2065163,"Crows Nest Station, Platform 1",-33.82580147,151.19937209,,206516,1,Level -2,
2065164,2065164,"Crows Nest Station, Platform 2",-33.82584902,151.19929885,,206516,1,Level -2,
206520,,St Leonards Station,-33.82223190,151.19413439,1,,0,,
206520_CNC,,Concourse,-33.82230350,151.19414869,3,206520,,Level 1,
206520_DP1,,STR/LFT To Herbert,-33.82231947,151.19394437,3,206520,,Level 1,
206520_DP2,,Acc To Concourse,-33.82243805,151.19416607,3,206520,,Level 1,
206520_DP3,,STR/LFT To Chandos,-33.82226788,151.19466511,3,206520,,Level 1,
206520_DP4,,STR/LFT To P2,-33.82228183,151.19425558,3,206520,,Level 1,
206520_DP5,,STR/LFT To P3,-33.82231579,151.19405214,3,206520,,Level 1,
206520_DP6,,ESC To P2,-33.82220987,151.19425206,3,206520,,Level 1,
206520_DP7,,ESC To P3,-33.82223521,151.19403740,3,206520,,Level 1,
206520_ENT1,,Ent Pacific Hwy,-33.82327091,151.19431475,2,206520,2,Level 0,
206520_ENT2,,STR/LFT Herbert St,-33.82232442,151.19353439,2,206520,2,Level 0,
206520_ENT3,,STR/LFT Chandos St,-33.82221850,151.19479224,2,206520,2,Level 0,
206521,206521,"St Leonards Station, Pacific Hwy, Stand C",-33.82347614,151.19463785,,206520,1,Level 0,
206523,206523,"St Leonards Station, Pacific Hwy, Stand A",-33.82319363,151.19473199,,206520,0,Level 0,
206530,206530,Pacific Hwy Opp Crows Nest Station,-33.82536682,151.19837921,,206516,0,Level 0,
207310,,Pymble Station,-33.74477962,151.14226141,1,,0,,
207310_DP1,,FTB Grandview St,-33.74472095,151.14239880,3,207310,,Level 1,
207310_DP2,,STR/LFT To P1/2,-33.74481235,151.14236006,3,207310,,Level 1,
207310_DP3,,FTB Pacific Hwy,-33.74493110,151.14231185,3,207310,,Level 1,
207310_ENT1,,STR Grandview St,-33.74464397,151.14227645,2,207310,2,Level 0,
207310_ENT2,,LFT Grandview St,-33.74471086,151.14243067,2,207310,1,Level 0,
207310_ENT3,,STR Pacific Hwy,-33.74498906,151.14219600,2,207310,2,Level 0,
207310_ENT4,,LFT Pacific Hwy,-33.74499516,151.14228258,2,207310,1,Level 0,
207311,207311,"Pymble Station, Pacific Hwy",-33.74504014,151.14228475,,207310,0,Level 0,
2073161,2073161,"Pymble Station, Platform 1",-33.74471991,151.14216147,,207310,1,Level 0,1
2073162,2073162,"Pymble Station, Platform 2",-33.74478397,151.14213220,,207310,1,Level 0,2
207332,207332,Grandview St Opp Pymble Station,-33.74462985,151.14269641,,207310,1,Level 0,
207410,,Turramurra Station,-33.73258635,151.12863644,1,,0,,
207410_DP1,,Acc To Platforms,-33.73278821,151.12879710,3,207410,,Level 0,
207410_DP2,,LFT To P1/2,-33.73274359,151.12878418,3,207410,,Level 0,
207410_DP3,,STR To P1/2,-33.73264752,151.12869329,3,207410,,Level 0,
207410_ENT1,,ENT Rohini St,-33.73262590,151.12906970,2,207410,1,Level 0,
207410_ENT2,,ENT William St,-33.73291201,151.12859814,2,207410,1,Level 0,
207410_KAR1,,KAR William St,-33.73286200,151.12847712,,207410,,Level 0,
207410_TXI1,,TXI Rohini St,-33.73204841,151.12855671,,207410,,Level 0,
2074181,2074181,"Turramurra Station, Platform 1",-33.73250647,151.12860025,,207410,1,Level -1,1
2074182,2074182,"Turramurra Station, Platform 2",-33.73254426,151.12854815,,207410,1,Level -1,2
207467,207467,"Turramurra Station, Stand A",-33.73219090,151.12860668,,207410,1,Level 0,
207468,207468,"Turramurra Station, Stand B",-33.73215133,151.12844302,,207410,0,Level 0,
207469,207469,"Turramurra Station, Stand C",-33.73198654,151.12825179,,207410,1,Level 0,
207470,207470,"Turramurra Station, Stand D",-33.73181273,151.12832972,,207410,1,Level 0,
207710,,Waitara Station,-33.71036513,151.10494081,1,,0,,
207710_DP1,,PDT To P1/2,-33.71044144,151.10508460,3,207710,,Level -1,
207710_DP2,,STR/LFT To P1/2,-33.70966435,151.10379693,3,207710,,Level -1,
207710_DP3,,PDT Car Park,-33.70975753,151.10370434,3,207710,,Level -1,
207710_ENT1,,ENT Alexandria Pde S,-33.71028313,151.10523878,2,207710,2,Level 0,
207710_ENT2,,STR Waitara Av,-33.71068179,151.10490199,2,207710,2,Level 0,
207710_ENT3,,ENT Alexandria Pde N,-33.70953303,151.10395239,2,207710,1,Level 0,
207710_ENT4,,STR/LFT Car Park,-33.70981943,151.10373963,2,207710,1,Level 0,
2077159,2077159,"Waitara Station, Pacific Hwy",-33.71103264,151.10491872,,207710,0,Level 0,
2077291,2077291,"Asquith Station, Platform 1",-33.68861344,151.10820537,,207730,2,Level 0,1
2077292,2077292,"Asquith Station, Platform 2",-33.68855369,151.10810552,,207730,2,Level 0,2
207730,,Asquith Station,-33.68852348,151.10820109,1,,0,,
207730_DP1,,Railway Bridge,-33.68805571,151.10844826,3,207730,,Level 0,
207730_ENT1,,ENT Pacific Hwy,-33.68849466,151.10798414,2,207730,2,Level 0,
207730_ENT2,,ENT Haldane St,-33.68879229,151.10824623,2,207730,2,Level 0,
2077311,2077311,"Waitara Station, Platform 1",-33.71031259,151.10489518,,207710,1,Level 0,1
2077312,2077312,"Waitara Station, Platform 2",-33.71034065,151.10486417,,207710,1,Level 0,2
207733,207733,Pacific Hwy Opp Asquith Station,-33.68835753,151.10777281,,207730,0,Level 0,
207783,207783,"Asquith Station, Pacific Hwy",-33.68775132,151.10866010,,207730,0,Level 0,
207910,,Mount Colah Station,-33.67174586,151.11469754,1,,0,,
207910_DP1,,FTB Pacific Hwy,-33.67170698,151.11451249,3,207910,,Level 1,
207910_DP2,,STR/LFT To P1/2,-33.67178328,151.11465622,3,207910,,Level 1,
207910_DP3,,FTB Pierre Cl,-33.67189449,151.11483395,3,207910,,Level 1,
207910_ENT1,,STR Pacific Hwy,-33.67151232,151.11467563,2,207910,2,Level 0,
207910_ENT2,,LFT Pacific Hwy,-33.67171741,151.11446988,2,207910,1,Level 0,
207910_ENT3,,STR Pierre Cl,-33.67174445,151.11500999,2,207910,2,Level 0,
207910_ENT4,,LFT Pierre Cl,-33.67193875,151.11485762,2,207910,1,Level 0,
207910_KAR1,,KAR Pierre Cl,-33.67161097,151.11522993,,207910,,Level 0,
2079101,2079101,"Mount Colah Station, Platform 1",-33.67164188,151.11484345,,207910,1,Level 0,1
2079102,2079102,"Mount Colah Station, Platform 2",-33.67159941,151.11476599,,207910,1,Level 0,2
207911,207911,"Mt Colah Station, Pacific Hwy",-33.67130687,151.11489213,,207910,0,Level 0,
207912,207912,Pacific Hwy Opp Mt Colah Station,-33.67084305,151.11502087,,207910,0,Level 0,
208010,,Mount Kuring-gai Station,-33.65358907,151.13682391,1,,0,,
208010_DP1,,STR To P1/2,-33.65382440,151.13679209,3,208010,,Level -1,
208010_ENT1,,RMP Pacific Hwy,-33.65378808,151.13653177,2,208010,2,Level 0,
208010_ENT2,,STR Harwood Av,-33.65385318,151.13700896,2,208010,2,Level 0,
208011,208011,"Mount Kuring-gai Station, Pacific Hwy",-33.65372403,151.13656103,,208010,0,Level 0,
208018,208018,Pacific Hwy Opp Mount Kuring-gai Station,-33.65373412,151.13625983,,208010,0,Level 0,
208041,208041,"Mount Kuring-gai Station, Platform 1",-33.65347896,151.13688328,,208010,2,Level 0,1
208042,208042,"Mount Kuring-gai Station, Platform 2",-33.65347320,151.13678604,,208010,2,Level 0,2
211320,,North Ryde Station,-33.79421813,151.13798663,1,,0,,
211320_CNC,,Concourse,-33.79429046,151.13797933,3,211320,,Level -2,
211320_DP1,,ESC To Concourse,-33.79467298,151.13785747,3,211320,,Level -1,
211320_DP2,,Acc To Concourse,-33.79444555,151.13792205,3,211320,,Level -2,
211320_DP3,,ESC/LFT To P1/2,-33.79423757,151.13794440,3,211320,,Level -2,
211320_DP4,,STR W To P1/2,-33.79413976,151.13763752,3,211320,,Level -2,
211320_DP5,,ESC E To P1/2,-33.79426166,151.13803190,3,211320,,Level -2,
211320_DP6,,STR E To P1/2,-33.79431413,151.13834739,3,211320,,Level -2,
211320_ENT1,,ESC/LFT Delhi Rd,-33.79448190,151.13791301,2,211320,1,Level 0,
2113304,2113304,"North Ryde Station, Delhi Rd",-33.79449229,151.13814014,,211320,0,Level 0,
2113305,2113305,Delhi Rd Opp North Ryde Station,-33.79446550,151.13893745,,211320,1,Level 0,
2113361,2113361,"North Ryde Station, Platform 1",-33.79417062,151.13805989,,211320,1,Level -3,1
2113362,2113362,"North Ryde Station, Platform 2",-33.79430700,151.13802329,,211320,1,Level -3,2
211910,,Beecroft Station,-33.74927233,151.06660668,1,,0,,
211910_DP1,,PDT Wongala Cres,-33.74912437,151.06644867,3,211910,,Level -1,
211910_DP2,,STR/LFT To P1/2,-33.74919066,151.06662439,3,211910,,Level -1,
211910_ENT1,,RMP Wongala Cres,-33.74925814,151.06621769,2,211910,2,Level 0,
211910_ENT2,,STR/LFT Wongala Cres,-33.74903867,151.06631518,2,211910,1,Level 0,
211910_ENT3,,ENT Sutherland Rd,-33.74924866,151.06677814,2,211910,1,Level -1,
211918,211918,"Beecroft Station, Wongala Cres",-33.74978160,151.06591884,,211910,0,Level 0,
211978,211978,Wongala Cres Opp Beecroft Station,-33.74965884,151.06581596,,211910,1,Level 0,
211981,211981,"Beecroft Station, Platform 1",-33.74938100,151.06659024,,211910,1,Level 0,1
211982,211982,"Beecroft Station, Platform 2",-33.74935650,151.06651358,,211910,1,Level 0,2
2120117,2120117,Yarrara Rd Opp Pennant Hills Station,-33.73803089,151.07195318,,212020,0,Level 0,
212018,212018,"Pennant Hills Station, Railway St, Stand B",-33.73821006,151.07280289,,212020,0,Level 0,
212019,212019,"Pennant Hills Station, Railway St, Stand A",-33.73854496,151.07248441,,212020,0,Level 0,
212020,,Pennant Hills Station,-33.73791201,151.07255151,1,,0,,
212020_DP1,,STR To P1,-33.73799770,151.07268499,3,212020,,Level 1,
212020_DP2,,LFT To P1/Upr Conc,-33.73795343,151.07266133,3,212020,,Level 1,
212020_DP3,,LFT Upper CNC,-33.73793651,151.07262817,3,212020,,Level 2,
212020_DP4,,STR/LFT To P2/3,-33.73785081,151.07249469,3,212020,,Level 2,
212020_DP5,,FTB Yarrara Rd,-33.73779932,151.07241676,3,212020,,Level 2,
212020_ENT1,,RMP Railway St P1,-33.73808482,151.07277540,2,212020,2,Level 0,
212020_ENT2,,RMP Railway St CNC,-33.73820782,151.07259787,2,212020,1,Level 0,
212020_ENT3,,STR Railway St,-33.73796644,151.07281293,2,212020,2,Level 0,
212020_ENT4,,LFT Yarrara Rd,-33.73775434,151.07241463,2,212020,1,Level 0,
212020_ENT5,,STR Yarrara Rd,-33.73795902,151.07221940,2,212020,2,Level 0,
2120201,2120201,"Pennant Hills Station, Platform 1",-33.73785411,151.07266741,,212020,1,Level -1,1
2120202,2120202,"Pennant Hills Station, Platform 2",-33.73772745,151.07268298,,212020,1,Level -1,2
212021,212021,"Pennant Hills Station, Railway St, Stand C",-33.73831898,151.07250607,,212020,0,Level 0,
212022,212022,"Pennant Hills Station, Railway St, Stand D",-33.73805783,151.07277412,,212020,1,Level 0,
212050,212050,"Pennant Hills Station, Yarrara Rd",-33.73814535,151.07203409,,212020,0,Level 0,
2126158,,Cherrybrook Station,-33.73665917,151.03199446,1,,0,,
2126158_CNC,,Concourse,-33.73663077,151.03203627,3,2126158,,Level 0,
2126158_DP1,,LFT1/2 To P1/2,-33.73668687,151.03197419,3,2126158,,Level 0,
2126158_DP2,,STR To P1/2,-33.73675567,151.03207448,,2126158,,Level 0,
2126158_DP3,,STR To P1/2,-33.73662671,151.03188509,3,2126158,,Level 0,
2126158_DP4,,Acc Castle Hill Rd,-33.73663657,151.03158357,3,2126158,,Level -1,
2126158_DP5,,Acc To Car Park,-33.73703585,151.03287493,3,2126158,,Level 0,
2126158_ENT1,,ENT Bradfield Pde,-33.73659373,151.03206689,2,2126158,1,Level 0,
2126158_ENT2,,STR/LFT Castle Hill,-33.73672423,151.03138276,2,2126158,1,Level 0,
2126158_KAR1,,KAR Bradfield Pde 1,-33.73612058,151.03165646,,2126158,,Level 0,
2126158_KAR2,,KAR Bradfield Pde 2,-33.73624285,151.03205045,,2126158,,Level 0,
2126158_SHD1,,SHD Bradfield Pde,-33.73706656,151.03303815,,2126158,,Level 0,
2126158_TPR1,,TPR Bradfield Pde,-33.73733787,151.03300772,,2126158,,Level 1,
2126158_TXI1,,TXI Bradfield Pde,-33.73633564,151.03196852,,2126158,,Level 0,
2126159,2126159,"Cherrybrook Station, Platform 1",-33.73672833,151.03208399,,2126158,1,Level -1,1
2126160,2126160,"Cherrybrook Station, Platform 2",-33.73679237,151.03205463,,2126158,1,Level -1,2
2126162,2126162,Bradfield Pde Opp Cherrybrook Station,-33.73668056,151.03271807,,2126158,0,Level 0,
2126163,2126163,"Cherrybrook Station, Bradfield Pde",-33.73658528,151.03232534,,2126158,0,Level 0,
213010,,Summer Hill Station,-33.89044065,151.13870280,1,,0,,
213010_DP1,,STR/RMP To Ped Tun,-33.89040612,151.13865791,3,213010,,Level 0,
213010_DP2,,STR To P3,-33.89043702,151.13881066,3,213010,,Level 0,
213010_DP3,,LFT To P3,-33.89049708,151.13890000,3,213010,,Level 0,
213010_DP4,,STR/RMP To Carlton,-33.89036042,151.13867731,3,213010,,Level -1,
213010_DP5,,STR/LFT To P1/2,-33.89026001,151.13871567,3,213010,,Level -1,
213010_DP6,,STR/LFT To Grosvenor,-33.89009519,151.13879412,3,213010,,Level -1,
213010_ENT1,,Ent Cartlon Cres,-33.89042447,151.13864799,2,213010,2,Level 0,
213010_ENT2,,STR Grosvenor Cres,-33.89013472,151.13895810,2,213010,2,Level 0,
213010_ENT3,,LFT Grosvenor Cres,-33.89007865,151.13875011,2,213010,2,Level 0,
213010_KAR1,,KAR Grosvenor Cres,-33.89001395,151.13853090,,213010,,Level 0,
213010_TXI1,,TXI Carlton Cres,-33.89065182,151.13885347,,213010,,Level 0,
213038,213038,Lackey St Opp Summer Hill Station,-33.89061382,151.13837625,,213010,2,Level 0,
213039,213039,"Summer Hill Station, Carlton Cres",-33.89031407,151.13844818,,213010,0,Level 0,
213040,213040,Carlton Cres Opp Summer Hill Station,-33.89062810,151.13875508,,213010,0,Level 0,
213046,213046,Carlton Cres At Lackey St,-33.89031451,151.13816730,,213010,2,Level 0,
213051,213051,"Summer Hill Station, Platform 1",-33.89032254,151.13899960,,213010,1,Level 1,1
213052,213052,"Summer Hill Station, Platform 2",-33.89036897,151.13895863,,213010,1,Level 1,2
213053,213053,"Summer Hill Station, Platform 3",-33.89043339,151.13891853,,213010,1,Level 1,3
213110,,Ashfield Station,-33.88763777,151.12585123,1,,0,,
213110_CNC,,Concourse,-33.88762159,151.12579644,3,213110,,Level 1,
213110_DP1,,STR/LFT Brown St,-33.88785547,151.12580772,3,213110,,Level 1,
213110_DP2,,Acc To Concourse,-33.88766295,151.12590647,3,213110,,Level 1,
213110_DP3,,STR/LFT Station St,-33.88744307,151.12601470,3,213110,,Level 1,
213110_DP4,,STR/LFT To P1/2,-33.88754854,151.12582532,3,213110,,Level 1,
213110_DP5,,STR/LFT To P3/4,-33.88767665,151.12576668,3,213110,,Level 1,
213110_DP6,,STR/LFT To P5,-33.88779540,151.12571839,3,213110,,Level 1,
213110_DP7,,Acc To PAR Brown St,-33.88820326,151.12672120,3,213110,,Level 0,
213110_ENT1,,STR Brown St,-33.88780082,151.12555659,2,213110,2,Level 0,
213110_ENT2,,LFT Brown St,-33.88785439,151.12584007,2,213110,1,Level 0,
213110_ENT3,,STR Station St,-33.88737798,151.12580630,2,213110,2,Level 0,
213110_ENT4,,LFT Station St,-33.88742617,151.12598148,2,213110,1,Level 0,
213110_KAR1,,KAR Station St,-33.88729200,151.12568331,,213110,,Level 0,
213110_KAR2,,KAR Brown St,-33.88817348,151.12626601,,213110,,Level 0,
213110_LKR1,,LKR Brown St,-33.88786049,151.12592680,,213110,,Level 0,
213110_PAR1,,PAR Brown St,-33.88821908,151.12678679,,213110,,Level 1,
213110_SHD1,,SHD Brown St,-33.88789285,151.12603640,,213110,,Level 0,
213110_TXI1,,TXI Hercules St,-33.88818443,151.12540223,,213110,,Level 0,
213111,213111,"Ashfield Station, Brown St, Stand C",-33.88763538,151.12511647,,213110,0,Level 0,
2131110,2131110,"Ashfield Station, Brown St, Stand D",-33.88761206,151.12473721,,213110,0,Level 0,
2131111,2131111,"Ashfield Station, Liverpool Rd, Stand E",-33.88897356,151.12524582,,213110,0,Level 0,
213112,213112,"Ashfield Station, Brown St, Stand B",-33.88770301,151.12524937,,213110,1,Level 0,
2131121,2131121,"Ashfield Station, Platform 1",-33.88743810,151.12562553,,213110,1,Level 0,1
2131122,2131122,"Ashfield Station, Platform 2",-33.88751152,151.12558586,,213110,1,Level 0,2
2131123,2131123,"Ashfield Station, Platform 3",-33.88757557,151.12555653,,213110,1,Level 0,3
2131124,2131124,"Ashfield Station, Platform 4",-33.88763963,151.12552721,,213110,1,Level 0,4
2131125,2131125,"Ashfield Station, Platform 5",-33.88771268,151.12549832,,213110,1,Level 0,5
213121,213121,"Ashfield Station, Liverpool Rd, Stand F",-33.88864801,151.12474394,,213110,1,Level 0,
213146,213146,"Ashfield Station, Liverpool Rd, Stand G",-33.88938731,151.12553587,,213110,0,Level 0,
213159,213159,"Ashfield Station, Brown St, Stand A",-33.88801874,151.12631256,,213110,0,Level 0,
213210,,Croydon Station,-33.88307479,151.11520613,1,,0,,
213210_DP1,,STR/LFT To P5,-33.88322952,151.11515955,3,213210,,Level 0,
213210_DP2,,STR/LFT To P3/4,-33.88310933,151.11525100,3,213210,,Level 0,
213210_DP3,,STR To P1/2,-33.88298842,151.11536402,3,213210,,Level 0,
213210_ENT1,,ENT The Strand,-33.88318815,151.11504953,2,213210,1,Level 0,
213210_ENT2,,ENT Hennessy St,-33.88281244,151.11550680,2,213210,1,Level 0,
213210_KAR1,,KAR Hennessy St,-33.88287108,151.11563926,,213210,,Level 0,
213212,213212,The Strand Opp Croydon Station,-33.88345699,151.11455471,,213210,0,Level 0,
213268,213268,"Croydon Station, The Strand",-33.88355089,151.11471047,,213210,0,Level 0,
213274,213274,Hennessy St Opp College St,-33.88324166,151.11614323,,213210,1,Level 0,
213281,213281,"Croydon Station, Platform 1",-33.88304561,151.11553962,,213210,2,Level -1,1
213282,213282,"Croydon Station, Platform 2",-33.88311039,151.11548872,,213210,2,Level -1,2
213283,213283,"Croydon Station, Platform 3",-33.88316653,151.11542660,,213210,1,Level -1,3
213284,213284,"Croydon Station, Platform 4",-33.88323130,151.11537570,,213210,1,Level -1,4
213285,213285,"Croydon Station, Platform 5",-33.88329608,151.11532480,,213210,1,Level -1,5
214010,,Homebush Station,-33.86668795,151.08619478,1,,0,,
214010_DP1,,FTB The Crescent,-33.86691102,151.08598940,3,214010,,Level 1,
214010_DP2,,STR/LFT To P5/6,-33.86680092,151.08604895,3,214010,,Level 1,
214010_DP3,,STR/LFT To P3/4,-33.86667175,151.08614000,3,214010,,Level 1,
214010_DP4,,STR/LFT To P2,-33.86655193,151.08622069,3,214010,,Level 1,
214010_DP5,,FTB Loftus Cres,-33.86644147,151.08629103,3,214010,,Level 1,
214010_ENT1,,STR To FTB Sth,-33.86697149,151.08606790,2,214010,1,Level 0,
214010_ENT2,,LFT To FTB Sth,-33.86691245,151.08594626,2,214010,1,Level 0,
214010_ENT3,,STR To FTB Sth,-33.86645409,151.08645365,2,214010,2,Level 0,
214010_ENT4,,LFT To FTB Nth,-33.86635151,151.08628674,2,214010,1,Level 0,
214010_KAR1,,KAR Loftus Cres,-33.86631226,151.08611205,,214010,,Level 0,
214010_KAR2,,KAR The Crescent,-33.86712375,151.08636680,,214010,,Level 0,
214010_TXI1,,TXI The Crescent,-33.86671159,151.08548302,,214010,,Level 0,
214011,214011,"Homebush Station, The Crescent",-33.86687898,151.08586906,,214010,2,Level 0,
214013,214013,"Homebush Station, Loftus Cres",-33.86638248,151.08643943,,214010,2,Level 0,
214020,,Flemington Station,-33.86491214,151.07017841,1,,0,,
214020_DP1,,FTB The Crescent,-33.86510320,151.07012269,3,214020,,Level 1,
214020_DP2,,STR/LFT To P3/4,-33.86498482,151.07016027,3,214020,,Level 1,
214020_DP3,,STR/LFT To P1/2,-33.86483945,151.07019656,3,214020,,Level 1,
